full_name,H,albedo,a,e,i,long_node,arg_peri,anomaly,peri,apo,period
       (2019 FP2),22.2,,2.30103343,0.548719517,2.904637093,157.5603063,61.57261415,223.460496,1.038411478,3.563655382,3.490539803
       (2019 FQ2),27.2,,2.14804743,0.523250242,1.1900722,195.3337942,346.3081337,259.8040707,1.024081092,3.272013768,3.148284724
       (2019 FR2),27.6,,2.438034904,0.591124549,1.088018399,180.2893364,20.86537187,210.716476,0.996852621,3.879217187,3.806870299
       (2019 FS2),27.3,,0.989757571,0.181863736,3.362451513,189.9988017,112.3545973,11.24856806,0.809756562,1.169758581,0.984694362
       (2019 FT2),26.4,,1.412875597,0.773400008,1.813903195,8.720306312,307.9200421,332.2762096,0.320157599,2.505593594,1.679438436
       (2019 FU2),25.9,,1.069371541,0.111636336,7.794381953,189.5393685,287.455303,75.21254977,0.94999082,1.188752261,1.10586251
       (2019 FV2),24.9,,1.052953282,0.022190924,3.745184054,10.95210096,250.5677265,323.6388293,1.029587276,1.076319289,1.080492748
       (2019 FX2),25.5,,2.466700341,0.572302173,1.251471307,277.6689595,256.884613,4.133374601,1.055002374,3.878398307,3.874206745
       (2019 FY2),27.4,,0.901170417,0.176565964,2.825329585,3.048521559,350.2940208,70.80082722,0.742054393,1.06028644,0.855497199
       (2019 FZ2),24.8,,1.385650389,0.221945471,20.57529127,9.072318596,219.6780825,337.1069017,1.078111561,1.693189216,1.631130483
       (2019 FA3),21,,2.15890888,0.455055553,20.98112077,13.33364745,114.5403783,26.96893055,1.176485406,3.141332354,3.172193503
       (2019 FB3),24.5,,1.863007376,0.543199095,6.677108631,196.9478122,63.47658941,298.214077,0.851023456,2.874991297,2.54290458
       (2019 FC3),22.5,,2.597634419,0.691920716,2.362639499,7.265327476,267.9897572,347.3835964,0.800277351,4.394991486,4.186732825
       (2019 FN23),24.67,,1.198141659,0.069274231,3.880735887,194.250282,46.00533166,214.6338151,1.115141317,1.281142001,1.311506524
       (2019 GA),23.6,,0.872704439,0.537494628,1.555206206,51.96196406,1.694312957,351.4091625,0.403630491,1.341778387,0.815284114
       (2019 GB),26.9,,2.339642552,0.725511764,0.316682657,356.1611549,111.273571,13.0602948,0.642204357,4.037080748,3.578759135
       (2019 GC),26.5,,1.341881374,0.300008578,0.898639203,92.87512124,147.2685167,133.7201719,0.939305451,1.744457296,1.55445942
       (2019 GD),23.3,,2.282326326,0.520834838,4.845263788,62.79336642,144.1472052,230.3677007,1.093611263,3.47104139,3.44805998
       (2019 GE),26.6,,1.660038419,0.480918042,1.487628999,23.63219255,111.8795889,37.47395397,0.861695992,2.458380846,2.138875034
       (2019 GJ),24.3,,0.980770366,0.16764875,8.050487035,11.23135748,64.96547244,207.148196,0.816345439,1.145195292,0.971313007
       (2019 GK),23.9,,1.992833379,0.456204285,4.122377344,201.6041613,319.7409463,296.7373647,1.083694253,2.901972506,2.813291186
       (2019 GL),23.3,,1.803764637,0.504937088,2.889720425,231.6300784,266.0455635,350.41976,0.892976974,2.714552299,2.422579315
       (2019 GM),24.8,,2.452911867,0.595510533,1.448918448,153.6326869,86.03129899,200.0931869,0.992177015,3.91364672,3.841767859
       (2019 GN),27.1,,1.375400829,0.41692148,1.46574345,19.20609407,255.0983099,103.4109949,0.80196668,1.948834978,1.613065954
       (2019 GO),23.9,,2.153365835,0.512710978,9.23460932,181.8310851,59.00391732,242.3784708,1.049311531,3.257420138,3.159984335
       (2019 GP),25.1,,1.63683471,0.33942301,10.87719109,24.68116329,183.6978535,354.1626556,1.081255346,2.192414074,2.094186913
       (2019 GQ),26.6,,2.001311185,0.504268518,6.351690892,14.59835834,203.7874142,352.7609536,0.992112959,3.010509411,2.831262496
       (2019 GR),25.7,,1.884720346,0.45496582,0.404234917,133.5612153,57.71952326,312.5555658,1.027237009,2.742203683,2.587489407
       (2019 GS),26.7,,1.737675692,0.508520388,6.260236737,16.01885139,237.0143368,333.323363,0.854032175,2.621319209,2.290663475
       (2019 GT),26.6,,2.286340692,0.646058626,1.21604865,41.63691298,214.8419375,347.7096273,0.809230566,3.763450818,3.457161128
       (2019 GC1),20.9,,2.21540168,0.457998982,3.538989154,142.7423905,133.0209767,206.0685642,1.200749967,3.230053393,3.29751609
       (2019 GD1),20,,2.611091615,0.800526417,3.557184384,197.5917901,237.223952,216.479049,0.520843799,4.70133943,4.219309344
       (2019 GE1),27,,1.010604175,0.192255319,2.258879314,9.132685634,291.5041295,350.6689065,0.816310147,1.204898203,1.015967544
       (2019 GF1),27.5,,0.990719925,0.048488682,1.235924645,4.192744471,325.9438007,324.076686,0.942681222,1.038758629,0.986130857
       (2019 GG1),21.2,,2.254645882,0.482701154,3.390125506,13.82992428,236.8114038,221.3117328,1.166325712,3.342966051,3.385522568
       (2019 GH1),24.8,,1.470494437,0.282043638,6.557308873,8.1768665,225.6838102,68.75417306,1.055750837,1.885238037,1.783213244
       (2019 GJ1),27.1,,1.598119237,0.372920759,9.811940325,190.1916202,344.3096231,8.305551915,1.002147398,2.194091076,2.020328411
       (2019 GK1),26.4,,0.880219506,0.191965005,8.738161555,16.31945756,357.0444083,77.17304193,0.711248164,1.049190848,0.825837662
       (2019 GL1),25.7,,1.242700696,0.126492024,2.275824699,152.539434,60.26916236,207.4081413,1.085508969,1.399892423,1.385345233
       (2019 GM1),27.1,,1.003796131,0.071335864,6.740169768,187.7549421,109.0913398,349.637331,0.932189467,1.075402795,1.005718591
       (2019 GN1),25.6,,2.406584753,0.543855127,8.309808665,195.0017358,347.0954967,3.334648716,1.097751296,3.715418209,3.733446596
       (2019 GO1),25.4,,1.466888178,0.219484071,15.39406731,194.157241,7.775035667,354.8881034,1.144929588,1.788846767,1.776657505
       (2019 GP1),26,,1.172473755,0.108714376,12.90861967,192.0077984,306.8119659,320.041257,1.045009002,1.299938507,1.269588258
       (2019 GQ1),24.8,,1.194627257,0.203728826,21.13679984,21.6387198,236.2191331,317.3412208,0.951247249,1.438007265,1.30574037
       (2019 GR1),23.8,,1.419510057,0.167366103,10.72362997,22.29610482,195.0186868,102.9204679,1.18193219,1.657087923,1.691281556
       (2019 GS1),24.5,,0.797064558,0.411695827,6.036078753,21.62475865,337.5558133,260.1306456,0.468916405,1.12521271,0.711620498
       (2019 GT1),24.9,,1.322207821,0.243873581,1.664427103,215.8281666,22.31668175,141.3061789,0.999756264,1.644659377,1.520399733
       (2019 GU1),27.4,,1.474685732,0.526489825,13.87712752,16.02239614,262.9199266,330.8759888,0.698278699,2.251092766,1.790842613
       (2019 GV1),24.2,,2.708315848,0.586240866,1.944565018,323.9729864,250.465491,176.1012366,1.120590421,4.296041275,4.457149167
       (2019 GW1),26.1,,0.934556245,0.114749363,13.29741662,194.6289204,221.4178948,301.5291398,0.827316512,1.041795979,0.903475475
       (2019 GX1),24.7,,1.397416307,0.257492344,21.48821001,190.8213817,336.2157072,15.79318429,1.037592307,1.757240307,1.651950054
       (2019 GP2),20.6,,1.349242785,0.214593923,23.71830579,169.9832969,141.2716369,70.83502622,1.059703483,1.638782086,1.567268333
       (2019 GQ2),18.9,,2.562050111,0.932185345,39.1279699,26.80744529,23.13533465,225.5807942,0.173744544,4.950355679,4.100998705
       (2019 GR2),20.3,,1.759546107,0.288172291,34.51674829,36.07939037,214.7241924,323.5282736,1.252493675,2.266598539,2.334044756
       (2019 GS2),27.4,,0.941876735,0.332068522,6.261432659,193.4492006,233.4598043,254.4052059,0.629109119,1.25464435,0.914111782
       (2019 GT2),19,,1.839535747,0.510499378,6.73529046,88.39830362,343.8890912,42.28358139,0.900453892,2.778617603,2.495
       (2019 GU2),18,,2.309721528,0.646066056,30.07890658,5.615265093,180.7573645,224.8212177,0.817488849,3.801954206,3.510327493
       (2019 GD3),20.71,,2.12424434,0.486851179,6.066735843,167.2003358,115.9686454,230.7145183,1.090053479,3.1584352,3.096099483
       (2019 GE3),27,,1.846891119,0.461862773,9.093239286,191.8729826,339.0463115,329.0988322,0.993880865,2.699901372,2.50997931
       (2019 GF3),24,,2.21261816,0.842100417,9.27094192,192.5665436,234.8294689,17.05606643,0.349371486,4.075864834,3.291303344
       (2019 GG3),24.2,,2.386044465,0.557981233,4.606910836,4.672779285,219.5496504,211.1889699,1.054676433,3.717412497,3.685751078
       (2019 GH3),23.5,,1.53867537,0.533308967,5.541056565,198.5065561,252.1890067,38.89904023,0.718085997,2.359264742,1.908660585
       (2019 GJ3),28,,1.803624022,0.440901484,0.753876585,196.4795243,357.0372721,333.2359216,1.008403514,2.59884453,2.422296037
       (2019 GK3),29.5,,1.109609354,0.138513402,1.707726412,194.1671741,304.5450265,13.12271899,0.955913588,1.263305121,1.16886234
       (2019 GL3),26.6,,1.681879852,0.475660831,4.445935452,14.54037045,126.0382346,28.18828546,0.881875483,2.481884221,2.181225942
       (2019 GM3),23.9,,1.734040676,0.288061194,3.568532798,169.0897957,47.34470284,341.9769503,1.234530849,2.233550504,2.283479533
       (2019 GN3),22.8,,1.402294788,0.140211092,18.98663318,17.38558626,85.50724233,201.8464042,1.205677505,1.59891207,1.660608214
       (2019 GO3),22.6,,1.028443433,0.252621059,10.62225067,26.50694942,354.2018438,226.6969224,0.768636963,1.288249902,1.04298681
       (2019 GP3),20.6,,1.865511365,0.460518824,8.8545348,196.2011037,276.5788521,355.1051685,1.006408266,2.724614465,2.548033017
       (2019 GQ3),20.75,,1.62862353,0.4223443,14.87276046,175.1591325,271.3185164,93.65553501,0.940783665,2.316463395,2.078448461
       (2019 GS3),20.9,,2.269238854,0.493070995,7.271180967,40.94652707,207.6696781,213.1998992,1.150342994,3.388134714,3.418444385
       (2019 GT3),21,,2.371483222,0.6196855,2.334483253,225.1029321,69.83836822,188.4569013,0.901909457,3.841056986,3.652063219
       (2019 GU3),23.7,,2.236182303,0.583024646,6.355452778,191.3141727,83.69758486,340.1822423,0.932432907,3.5399317,3.34402112
       (2019 GV3),24.2,,1.197589069,0.341361296,6.014318163,217.1933957,77.04502478,193.8405561,0.788778512,1.606399627,1.310599317
       (2019 GW3),24.9,,1.392315461,0.255917969,11.13135553,207.1049784,40.19319175,97.8685368,1.035996916,1.748634006,1.642913397
       (2019 GX3),27.4,,0.950317716,0.137756051,6.364660648,11.63057996,53.90772528,265.9396872,0.8194057,1.081229731,0.926427505
       (2019 GY3),23.1,,2.135580343,0.581940933,4.543238129,272.6063579,2.638539293,234.9071825,0.892798726,3.378361961,3.120915962
       (2019 GZ3),26,,1.927846164,0.58101657,2.430172277,358.5000333,272.9787146,338.9451197,0.807735599,3.04795673,2.676805191
       (2019 GA4),24.1,,1.797108265,0.565965908,10.62966968,199.3052847,87.48910635,330.7547982,0.780006254,2.814210276,2.40918175
       (2019 GB4),23.8,,1.775994678,0.382120708,4.316175951,229.9567909,10.40804236,321.534445,1.097350334,2.454639022,2.366849767
       (2019 GC4),24.6,,2.554567044,0.9056588,2.150868187,217.1226662,111.1109559,349.0589906,0.241000919,4.868133168,4.083044939
       (2019 GD4),27.5,,1.798786064,0.467112256,0.381205298,320.245649,197.8175998,346.6803236,0.958551047,2.63902108,2.412556392
       (2019 GE4),24.6,,1.4279967,0.217631893,5.706359213,342.9053992,202.2758714,116.7635379,1.117219074,1.738774325,1.706471375
       (2019 GF4),24.3,,1.356223566,0.167653928,1.704237835,268.8231472,343.824845,107.2829663,1.128847358,1.583599774,1.579447271
       (2019 GG4),25,,1.198361279,0.290652293,7.58311424,14.51570468,280.7755429,187.855024,0.850054825,1.546667733,1.31186714
       (2019 GH4),24.5,,1.267596415,0.299010697,1.203851766,278.8413749,194.4082812,254.847254,0.888571528,1.646621303,1.427183138
       (2019 GJ4),26,,0.986553817,0.168229461,6.957523505,196.3707478,252.5658471,188.7426288,0.820586401,1.152521234,0.979917185
       (2019 GK4),23.8,,1.396185209,0.416461851,21.09821565,189.5302382,85.19583958,323.8408057,0.814727332,1.977643086,1.649767529
       (2019 GL4),23.1,,1.445577692,0.298745102,22.91971248,22.92965157,152.5828771,113.4308072,1.013718437,1.877436948,1.738082388
       (2019 GM4),23.6,,1.576737342,0.393913883,6.597708966,202.0791994,46.41650277,22.65957081,0.955638613,2.19783607,1.979918127
       (2019 GN4),24.7,,1.859736802,0.63049567,1.677270723,171.273232,112.2363406,295.9197975,0.687180801,3.032292802,2.536211282
       (2019 GO4),25.2,,2.56896855,0.773555169,2.003657813,33.9512335,257.4834525,183.0805041,0.581729649,4.55620745,4.117621127
       (2019 GG5),18.9,,3.351417722,0.613241357,10.46893223,107.6379239,355.4859578,161.9191173,1.296189771,5.406645672,6.135515322
       (2019 GH5),24.3,,1.527796185,0.203784564,13.14460122,193.4724864,348.3013263,7.74780557,1.216454906,1.839137463,1.888453667
       (2019 GJ5),19.9,,2.675542232,0.592899435,18.75561898,84.86193433,192.6388292,168.0354876,1.089214754,4.261869711,4.376489774
       (2019 GK5),20.4,,2.284983578,0.540677723,7.196237543,337.5223271,324.4884521,187.8933026,1.04954386,3.520423296,3.454083459
       (2019 GL5),20.6,,1.775755681,0.760388604,3.61479433,252.843734,163.7992438,24.41412862,0.425491297,3.126020064,2.366372018
       (2019 GM5),23.4,,2.333490595,0.453161949,7.275878567,0.540974177,188.8292644,2.418341023,1.276041448,3.390939741,3.5646532
       (2019 GN5),22.3,,2.975627354,0.589127217,7.031001064,205.8806461,287.6103349,171.3614471,1.222604291,4.728650417,5.13305616
       (2019 GO5),23.3,,1.831587427,0.372744165,11.78998154,14.48494762,200.2026381,313.2457963,1.1488739,2.514300953,2.478846776
       (2019 GP5),24.7,,1.467881406,0.274030212,2.579458687,256.4689836,335.7305518,71.41220951,1.065637553,1.87012526,1.77846227
       (2019 GQ5),24.8,,1.761353381,0.414587858,7.786473806,192.794997,33.77569988,349.6814019,1.031117655,2.491589106,2.337641713
       (2019 GR5),27,,1.145339334,0.141163066,7.46765259,194.8474831,309.6497438,336.7494158,0.983659722,1.307018947,1.22577135
       (2019 GS5),23.6,,2.202738866,0.484772049,4.748416038,134.9152171,20.89459714,13.66710695,1.134912633,3.270565099,3.269284568
       (2019 GT5),25.9,,1.517030755,0.306850138,9.327486402,29.44651534,201.4542051,342.8385509,1.051529658,1.982531852,1.868528733
       (2019 GU5),27.6,,1.498073443,0.330675403,0.483366975,228.1755443,310.3874266,87.16840916,1.002697404,1.993449483,1.833613763
       (2019 GV5),29.4,,0.920883928,0.126544546,3.36196697,197.2860891,144.2846637,54.43360412,0.80435109,1.037416766,0.883721747
       (2019 GW5),26.7,,1.412117685,0.296894688,9.202315368,198.0768895,327.5319022,136.0502055,0.992867445,1.831367925,1.67808726
       (2019 GX5),25.5,,1.513271075,0.410376187,4.546126572,218.0243257,54.16671161,326.8877781,0.892260662,2.134281488,1.861586834
       (2019 GY5),25.7,,1.554994213,0.783067021,1.874593438,174.2909507,148.0727764,334.4519157,0.337329527,2.772658899,1.939105187
       (2019 GZ5),26.1,,1.169598766,0.224617708,13.31055074,197.1967667,288.9449645,324.3719177,0.906886172,1.43231136,1.264921441
       (2019 GA6),24.5,,1.31334062,0.353304001,7.515105774,178.3562499,104.1889188,314.1348219,0.849332125,1.777349115,1.505130884
       (2019 GB6),24.7,,1.987745498,0.523787489,3.235474399,155.1123525,96.1601495,344.4057244,0.946589275,3.02890172,2.802524191
       (2019 GC6),26.5,,1.10355717,0.174834285,1.25350132,211.5479953,63.88797902,274.0361865,0.910617541,1.296496799,1.159312337
       (2019 GZ6),20,,2.363799823,0.473197807,9.226074947,35.86340524,208.3433385,203.343805,1.24525493,3.482344717,3.634329055
       (2019 GE19),25.3,,2.416384324,0.519406882,3.260719126,210.2607797,340.8300583,1.580699424,1.161297676,3.671470971,3.756273588
       (2019 GF19),23.5,,2.4569454,0.52607959,23.02528283,35.48566614,177.89299,205.1829391,1.164396571,3.749494228,3.851247773
       (2019 GG19),24.1,,2.521639226,0.617781721,7.204677176,186.2056544,336.0041171,206.7469769,0.963816605,4.079461848,4.004355531
       (2019 GH19),25.6,,2.405316197,0.566191366,9.002481937,198.5417445,7.371705043,213.3936468,1.043446933,3.767185461,3.730495032
       (2019 GJ19),22.5,,1.263582076,0.145505666,34.19816504,24.7243831,243.1938599,308.5128102,1.079723724,1.447440428,1.420408908
       (2019 GK19),24.8,,1.792732066,0.40837539,24.66925995,200.7704998,9.689814417,356.4464584,1.060624409,2.524839723,2.40038709
       (2019 GL19),22.1,,2.390831476,0.4903173,12.62794093,36.5051059,192.4382329,208.4080423,1.218565443,3.563097509,3.696848468
       (2019 GM19),21.2,,2.36891283,0.470366025,21.42033358,49.15772526,103.7061659,236.6813751,1.254656719,3.48316894,3.646127257
       (2019 GO19),23.5,,1.969522828,0.617607162,7.20213495,169.7359951,304.0299752,22.91635577,0.753131424,3.185914231,2.764074412
       (2019 GP19),26.6,,0.940985615,0.14865585,4.634575727,25.09391013,48.77540275,269.4102246,0.801102599,1.08086863,0.912814812
       (2019 GQ19),24.4,,1.835642557,0.455129624,11.88030282,202.7569893,333.8443095,330.1940566,1.000187251,2.671097864,2.487083572
       (2019 GR19),23.1,,1.50162313,0.604653613,7.633527675,192.6279812,113.3822338,321.3655824,0.593661279,2.409584981,1.840134747
       (2019 GS19),25.6,,1.976420497,0.588211427,6.598547287,23.00518394,118.0718009,302.1363146,0.813867377,3.138973617,2.778607644
       (2019 GT19),27.5,,1.274539038,0.370727414,7.755676379,202.6549691,282.8373195,233.779155,0.802032476,1.7470456,1.438924196
       (2019 GU19),25.4,,2.663828414,0.648678197,2.94693082,49.89920458,102.4593101,10.33136619,0.935861002,4.391795825,4.347780123
       (2019 GW19),22.2,,1.458994418,0.163034001,33.52629524,197.8973702,269.9594887,170.9422796,1.221128721,1.696860115,1.762335736
       (2019 GX19),20,,2.561437996,0.553242312,25.64873378,211.9170383,291.1812057,217.428066,1.144342117,3.978533875,4.099529099
       (2019 GY19),21.9,,1.355811227,0.145796254,7.824107768,212.8353497,218.1783302,264.3061797,1.158139029,1.553483424,1.578727016
       (2019 GZ19),20.3,,2.688750382,0.586469772,18.82273253,220.6161216,268.8072524,202.5231678,1.111879559,4.265621206,4.408937374
       (2019 GB20),21,,2.377986815,0.528425331,13.57384272,203.3321204,272.3710175,248.7270408,1.121398346,3.634575285,3.667096729
